trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1285,False,"{'a': 0.1, 'e': 0.953757183235068}",20,0,-100.1565322269523,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1286,False,"{'a': 0.1, 'e': 0.9790001155216165}",20,3,-72.05785202850089,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 0}",1
1287,False,"{'a': 0.1, 'e': 0.9944612022682896}",30,0,-150.01841223821216,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
1288,False,"{'a': 0.1, 'e': 0.9999859614070618}",25,0,-113.80870104282144,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
1289,False,"{'a': 0.1, 'e': 0.9955191913708666}",20,0,-140.44059139365723,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
1290,False,"{'a': 0.1, 'e': 0.9811055226493881}",20,0,-179.1265087520727,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
1291,False,"{'a': 0.1, 'e': 0.9568889718559658}",30,0,-177.86276420401813,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
1292,False,"{'a': 0.1, 'e': 0.923111502761189}",35,0,-125.79984977582166,"{0: 22, 1: 5, 2: 5, 3: 2, 4: 1}",0
1293,False,"{'a': 0.1, 'e': 0.8801106086709253}",35,16,-106.2751335386798,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1
1294,False,"{'a': 0.1, 'e': 0.8283159403047103}",25,0,-77.92896144219941,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1295,False,"{'a': 0.1, 'e': 0.7682450128678183}",25,0,-53.153416513766864,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1296,False,"{'a': 0.1, 'e': 0.70049803521039}",20,0,-55.224758202606665,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1297,False,"{'a': 0.1, 'e': 0.6257519127389827}",30,10,-69.00032312048509,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",1
1298,False,"{'a': 0.1, 'e': 0.54475348400159}",20,16,8.176882526437968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.1, 'e': 0.45831205852361473}",20,0,-38.96283696292478,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1300,False,"{'a': 0.1, 'e': 0.3672913304546965}",20,0,-55.71153688995587,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1301,False,"{'a': 0.1, 'e': 0.2726007488222473}",20,10,-23.842445916794755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1302,False,"{'a': 0.1, 'e': 0.17518643061736572}",25,13,19.462361619345682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.1, 'e': 0.07602170750671775}",30,19,22.184682643478936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.1, 'e': 0.023902599375901803}",25,20,9.191393379597562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.1, 'e': 0.12358807938670624}",25,20,9.62593236925862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.1, 'e': 0.22203870816106638}",20,14,-0.20465296192228566,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1307,False,"{'a': 0.1, 'e': 0.318270799559747}",20,13,3.8101807715360057,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.1, 'e': 0.4113228343355381}",20,5,23.63410413293252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.1, 'e': 0.500265067315901}",30,12,23.073774162952684,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.1, 'e': 0.5842088171092893}",25,14,13.172588793861078,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.1, 'e': 0.6623153455158822}",20,1,6.02224137979859,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.1, 'e': 0.7338042379224459}",25,0,-121.50155448968525,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
1313,False,"{'a': 0.1, 'e': 0.7979612009470995}",35,0,-199.25244471101462,"{0: 19, 1: 7, 2: 5, 3: 1, 4: 3}",0
1314,False,"{'a': 0.1, 'e': 0.8541451994227945}",20,0,-45.222588591720196,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1315,False,"{'a': 0.1, 'e': 0.9017948614087224}",25,0,-145.76115513278802,"{0: 11, 1: 8, 2: 4, 3: 0, 4: 2}",0
1316,False,"{'a': 0.1, 'e': 0.9404340872332042}",25,0,-183.35173813116182,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
1317,False,"{'a': 0.1, 'e': 0.9696768065242383}",30,0,-96.54170194988649,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
1318,False,"{'a': 0.1, 'e': 0.9892308356970101}",25,0,-64.90323095210495,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
1319,False,"{'a': 0.1, 'e': 0.9989007973557377}",20,1,-3.217686875170268,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.1, 'e': 0.9985900724399912}",30,0,-92.78400456553399,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
1321,False,"{'a': 0.1, 'e': 0.9883017656104169}",20,0,-179.91072221570454,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
1322,False,"{'a': 0.1, 'e': 0.9681386742279867}",20,0,-106.87141823198594,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
1323,False,"{'a': 0.1, 'e': 0.9383022612367735}",20,0,-158.09683710955085,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
1324,False,"{'a': 0.1, 'e': 0.899090642212774}",20,0,-35.412404232871765,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1325,False,"{'a': 0.1, 'e': 0.8508956066916382}",25,13,-86.94804895476592,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
1326,False,"{'a': 0.1, 'e': 0.7941987035371325}",20,0,-61.29353404998224,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1327,False,"{'a': 0.1, 'e': 0.7295664294640528}",25,0,-77.09840902833258,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
1328,False,"{'a': 0.1, 'e': 0.6576445687903847}",20,0,-98.4501642938127,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1329,False,"{'a': 0.1, 'e': 0.5791517409737558}",30,13,-106.01394205970648,"{0: 8, 1: 1, 2: 5, 3: 3, 4: 0}",1
1330,False,"{'a': 0.1, 'e': 0.4948722204034305}",25,10,14.973962867153421,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.1, 'e': 0.4056481001898418}",30,0,-76.33523890340788,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
1332,False,"{'a': 0.1, 'e': 0.3123708782485641}",25,3,2.704527398717107,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1333,False,"{'a': 0.1, 'e': 0.21597254974793711}",20,15,10.863487840338538,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.1, 'e': 0.11741629492126229}",25,14,21.67055595884013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.1, 'e': 0.01768685528840119}",20,12,14.953760481488594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.1, 'e': 0.08221930555600455}",20,13,11.806069611016397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.1, 'e': 0.18130395827741175}",30,14,18.231331272150953,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.1, 'e': 0.27857708177880347}",20,13,-5.96219871218263,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.1, 'e': 0.37306675516440196}",30,14,3.2970307895724726,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1340,False,"{'a': 0.1, 'e': 0.4638288688518717}",20,0,-22.265723585667608,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1341,False,"{'a': 0.1, 'e': 0.5499565578032135}",20,0,-78.62758231453641,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1342,False,"{'a': 0.1, 'e': 0.6305892626204765}",25,19,-0.2141684476552297,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.1, 'e': 0.7049213279707096}",20,10,-69.38139489481456,"{0: 4, 1: 2, 2: 3, 3: 0, 4: 1}",1
1344,False,"{'a': 0.1, 'e': 0.7722100524278709}",20,0,-101.85460554982636,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
1345,False,"{'a': 0.1, 'e': 0.8317831092998796}",25,0,-59.68220007913012,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1346,False,"{'a': 0.1, 'e': 0.8830452642947053}",20,0,-104.28853482619341,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1347,False,"{'a': 0.1, 'e': 0.925484322904666}",25,0,-87.14034352382663,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
1348,False,"{'a': 0.1, 'e': 0.9586762480845944}",20,0,-123.99888796102083,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
1349,False,"{'a': 0.1, 'e': 0.982289397089898}",20,0,-119.96013059117644,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1350,False,"{'a': 0.1, 'e': 0.9960878351411849}",25,0,-216.03694548567506,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
1351,False,"{'a': 0.1, 'e': 0.999933692806604}",20,0,-96.48111729356295,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
1352,False,"{'a': 0.1, 'e': 0.9937885435476309}",20,8,6.821781372331969,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.1, 'e': 0.9777137876643482}",20,0,-142.4946795088519,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
1354,False,"{'a': 0.1, 'e': 0.9518700388039337}",25,0,-49.875400186534925,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1355,False,"{'a': 0.1, 'e': 0.916515519162193}",30,0,-108.76977837419535,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
1356,False,"{'a': 0.1, 'e': 0.8720034794127358}",30,13,-68.95684844994462,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
1357,False,"{'a': 0.1, 'e': 0.8187786691429983}",25,0,-41.795683068861095,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1358,False,"{'a': 0.1, 'e': 0.7573728930634428}",20,0,18.767908562437807,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1359,False,"{'a': 0.1, 'e': 0.6883996973905913}",25,14,10.023113259624916,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.1, 'e': 0.6125482394960996}",20,0,-0.9133863034885918,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1361,False,"{'a': 0.1, 'e': 0.5305764020740911}",25,12,-25.486053444874536,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1362,False,"{'a': 0.1, 'e': 0.4433032206277738}",20,14,11.41958411497262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.1, 'e': 0.3516006999375306}",30,17,-2.552195159624109,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1364,False,"{'a': 0.1, 'e': 0.2563851012772511}",20,11,18.740543273465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.1, 'e': 0.15860778743465642}",20,0,21.767888720901958,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1366,False,"{'a': 0.1, 'e': 0.05924571700877874}",20,10,20.95783906604187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.1, 'e': 0.0407083170374487}",20,6,26.295877955757987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.1, 'e': 0.14025560703619017}",30,12,5.529472639201602,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.1, 'e': 0.23840150937176585}",30,10,25.099466392975046,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.1, 'e': 0.33416538263076073}",25,17,14.860909465171403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.1, 'e': 0.4265903858468989}",20,2,-44.71615489918729,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1372,False,"{'a': 0.1, 'e': 0.5147530389397132}",20,0,-70.53279168850965,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1373,False,"{'a': 0.1, 'e': 0.5977724498221489}",20,0,-27.98807354787518,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1374,False,"{'a': 0.1, 'e': 0.674819115983263}",20,0,-70.74360760377583,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1375,False,"{'a': 0.1, 'e': 0.7451232126030157}",25,0,-28.005144238208228,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1376,False,"{'a': 0.1, 'e': 0.8079822843874269}",20,0,-106.3459101705693,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1377,False,"{'a': 0.1, 'e': 0.862768264269688}",25,0,-80.48057504589043,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1378,False,"{'a': 0.1, 'e': 0.9089337488486212}",30,0,-135.40752119685826,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
1379,False,"{'a': 0.1, 'e': 0.9460174678626113}",20,0,-137.7877795578384,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
1380,False,"{'a': 0.1, 'e': 0.9736488930495181}",25,0,-150.05824444267688,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
1381,False,"{'a': 0.1, 'e': 0.9915519403426089}",20,0,-66.24801282066225,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1382,False,"{'a': 0.1, 'e': 0.9995477284112925}",25,0,-62.599746872541644,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
1383,False,"{'a': 0.1, 'e': 0.9975563659842384}",25,0,-57.77150250109736,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1384,False,"{'a': 0.1, 'e': 0.9855977500965645}",20,0,-246.99763330405594,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 5}",0
1385,False,"{'a': 0.1, 'e': 0.9637913672852274}",30,0,-123.57468761714047,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
1386,False,"{'a': 0.1, 'e': 0.9323550997190464}",25,0,-160.54770181197,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
1387,False,"{'a': 0.1, 'e': 0.8916030481920811}",30,11,-94.30918200231443,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
1388,False,"{'a': 0.1, 'e': 0.8419423937323751}",20,0,-94.02705136958659,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1389,False,"{'a': 0.1, 'e': 0.7838693291836495}",20,2,-50.77112070996842,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
1390,False,"{'a': 0.1, 'e': 0.717964101410472}",30,0,-53.636056819312984,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",1
1391,False,"{'a': 0.1, 'e': 0.6448852136633805}",20,0,-162.5307127688979,"{0: 8, 1: 2, 2: 6, 3: 3, 4: 1}",0
1392,False,"{'a': 0.1, 'e': 0.5653628460320516}",20,10,1.0348572195641763,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.1, 'e': 0.4801915597273029}",25,0,3.9745170521281246,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1394,False,"{'a': 0.1, 'e': 0.3902223580879855}",20,4,-40.23641139855117,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1395,False,"{'a': 0.1, 'e': 0.2963541836370153}",20,7,0.2373520880196962,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1396,False,"{'a': 0.1, 'e': 0.19952493614481323}",20,10,17.67779195154753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.1, 'e': 0.10070210144479917}",25,11,26.302567222454346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.1, 'e': 0.0008730846348656809}",20,10,17.59159666545087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.1, 'e': 0.0}",20,8,19.278643218062122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.1, 'e': 0.0}",20,3,25.819519245757334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.1, 'e': 0.0}",20,10,22.689309491977173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.1, 'e': 0.0}",20,13,13.242478400321144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.1, 'e': 0.0}",30,16,26.91089695482531,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.1, 'e': 0.0}",20,12,15.241451892894128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.1, 'e': 0.0}",25,10,23.127824625321686,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.1, 'e': 0.0}",20,11,17.706788333530227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.1, 'e': 0.0}",20,15,11.214314407966258,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.1, 'e': 0.0}",30,21,16.753858811647827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.1, 'e': 0.0}",25,20,9.984768027693613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.1, 'e': 0.0}",25,10,28.130500201390433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.1, 'e': 0.0}",20,12,13.797428357797415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.1, 'e': 0.0}",30,15,28.303716633933337,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.1, 'e': 0.0}",20,8,24.577405154733842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.1, 'e': 0.0}",30,16,25.62936229106673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.1, 'e': 0.0}",20,11,16.736615890273935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.1, 'e': 0.0}",20,5,22.432505909978246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.1, 'e': 0.0}",25,18,14.04134476847732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.1, 'e': 0.0}",25,15,17.51327392785795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.1, 'e': 0.0}",20,14,12.507264955482306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.1, 'e': 0.0}",20,11,17.66379853628309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.1, 'e': 0.0}",25,16,16.491457678320604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.1, 'e': 0.0}",20,14,10.547904800417797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.1, 'e': 0.0}",25,7,34.82958615190876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.1, 'e': 0.0}",20,15,10.86286444967471,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.1, 'e': 0.0}",30,16,28.133004435075133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.1, 'e': 0.0}",25,11,27.545859675764095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.1, 'e': 0.0}",30,4,42.97482304052199,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.1, 'e': 0.0}",25,10,32.25572524206322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.1, 'e': 0.0}",20,8,19.724852579629033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.1, 'e': 0.0}",20,1,33.131595292795225,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.1, 'e': 0.0}",20,10,20.310337110030687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.1, 'e': 0.0}",20,7,24.698611434090026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.1, 'e': 0.0}",30,18,22.624000374089185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.1, 'e': 0.0}",20,8,25.902947059036393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.1, 'e': 0.0}",25,0,44.975040934352,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.1, 'e': 0.0}",30,16,22.876317563947694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.1, 'e': 0.0}",25,15,22.474645919941068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.1, 'e': 0.0}",25,9,26.08682989313025,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.1, 'e': 0.0}",30,13,33.91543731016921,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.1, 'e': 0.0}",25,14,23.111259732909268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.1, 'e': 0.0}",25,16,20.572233165254644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.1, 'e': 0.0}",25,13,21.356525335719464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.1, 'e': 0.0}",20,15,8.79769715784167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.1, 'e': 0.0}",20,6,22.654258305507568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.1, 'e': 0.0}",25,11,28.503392061118063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.1, 'e': 0.0}",30,20,17.589926872496715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.1, 'e': 0.0}",25,14,21.936192182632375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.1, 'e': 0.0}",25,8,33.88697000576675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.1, 'e': 0.0}",20,11,17.58308977367837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.1, 'e': 0.0}",25,18,12.370149548944045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.1, 'e': 0.0}",20,16,7.108243129567255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.1, 'e': 0.0}",30,13,29.38225962016627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.1, 'e': 0.0}",20,5,26.087516695779552,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.1, 'e': 0.0}",30,20,18.300465528429413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.1, 'e': 0.0}",30,16,28.012706072892193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.1, 'e': 0.0}",25,3,34.31267726801334,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.1, 'e': 0.0}",25,4,37.20670632419811,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.1, 'e': 0.0}",25,11,26.585338752234147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.1, 'e': 0.0}",20,5,28.756924677263427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.1, 'e': 0.0}",20,0,33.930829469265056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,True,"{'a': 0.1, 'e': 0.0}",25,11,27.286021651128397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.1, 'e': 0.0}",20,6,27.568407745445747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.1, 'e': 0.0}",20,14,13.784567512059889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.1, 'e': 0.0}",30,22,16.10222950958135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.1, 'e': 0.0}",30,16,26.831344053797697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.1, 'e': 0.0}",20,6,22.344298011586456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.1, 'e': 0.0}",20,1,33.232495015573924,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.1, 'e': 0.0}",20,14,13.853114509459392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.1, 'e': 0.0}",35,22,24.521731735479207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.1, 'e': 0.0}",20,14,12.11154524647446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.1, 'e': 0.0}",20,12,19.786397342013434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.1, 'e': 0.0}",20,8,22.07682389100219,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
